book_name,author_id,author_name,publishing_company,city,fiscal_year,calendar_year,year_month,date,AutoARIMA,HoltWinters,SeasonalNaive
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2023,202310,2023-10-01,161469.2,163705.22,170015.19
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2023,202311,2023-11-01,171606.52,165181.83,180152.5
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2023,202312,2023-12-01,171875.83,165475.73,180421.81
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202401,2024-01-01,172968.56,170002.77,181514.55
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202402,2024-02-01,169081.69,170446.4,177627.67
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202403,2024-03-01,161391.0,168769.78,169936.98
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202404,2024-04-01,185150.28,172235.33,193696.27
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202405,2024-05-01,178289.95,171390.73,186835.94
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202406,2024-06-01,183020.56,174413.58,191566.55
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202407,2024-07-01,177635.6,162798.86,186181.58
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2024,2024,202408,2024-08-01,180859.69,164724.34,189405.67
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202409,2024-09-01,177524.98,167495.98,186070.97
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202410,2024-10-01,152923.2,150645.88,170015.19
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202411,2024-11-01,163060.53,152122.48,180152.5
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2024,202412,2024-12-01,163329.84,152416.39,180421.81
Mouth compare approach life trade.,96039483,Timothy Gordon,Bond Group,East Robert,2025,2025,202501,2025-01-01,164422.58,156943.44,181514.55
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2023,202310,2023-10-01,89604.48,87727.0,83822.77
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2023,202311,2023-11-01,90763.69,89428.484,84981.98
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2023,202312,2023-12-01,86429.484,86547.664,80647.77
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202401,2024-01-01,88037.86,86526.98,82256.15
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202402,2024-02-01,86847.83,86476.836,81066.12
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202403,2024-03-01,82679.195,85706.24,76897.484
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202404,2024-04-01,90446.24,93946.37,84664.53
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202405,2024-05-01,95631.77,92421.24,89850.06
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202406,2024-06-01,105393.23,92936.58,99611.516
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202407,2024-07-01,95100.26,91195.46,89318.55
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2024,2024,202408,2024-08-01,93919.43,89488.016,88137.73
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202409,2024-09-01,88904.195,86628.24,83122.49
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202410,2024-10-01,95386.19,91187.19,83822.77
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202411,2024-11-01,96545.39,92888.67,84981.98
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2024,202412,2024-12-01,92211.195,90007.85,80647.77
These easy analysis daughter organization mother.,48830740,John Salinas MD,Bond Group,East Robert,2025,2025,202501,2025-01-01,93819.56,89987.17,82256.15
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202310,2023-10-01,23358.373,20185.078,19142.682
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202311,2023-11-01,23347.287,20221.941,19968.424
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202312,2023-12-01,23336.207,19562.875,19141.434
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202401,2024-01-01,23325.133,18930.17,20428.236
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202402,2024-02-01,23314.062,18692.904,18867.598
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202403,2024-03-01,23302.998,18999.906,20606.783
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202404,2024-04-01,23291.94,19892.926,20146.926
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202405,2024-05-01,23280.885,21518.36,21750.477
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202406,2024-06-01,23269.836,20941.309,22815.908
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202407,2024-07-01,23258.793,18077.098,19728.719
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202408,2024-08-01,23247.754,21039.365,23747.404
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202409,2024-09-01,23236.723,19813.955,25717.79
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202410,2024-10-01,23225.693,19524.664,19142.682
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202411,2024-11-01,23214.672,19561.527,19968.424
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202412,2024-12-01,23203.654,18902.46,19141.434
Picture what shake fast.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2025,202501,2025-01-01,23192.643,18269.756,20428.236
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2023,202310,2023-10-01,120314.72,104800.836,105334.04
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2023,202311,2023-11-01,133567.05,113218.41,111411.71
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2023,202312,2023-12-01,120066.48,106929.57,102028.65
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202401,2024-01-01,126110.086,101099.98,105709.234
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202402,2024-02-01,119604.72,95824.27,100560.0
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202403,2024-03-01,116522.1,95607.29,96699.1
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202404,2024-04-01,121779.836,107124.69,102403.484
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202405,2024-05-01,119546.55,104425.52,99913.87
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202406,2024-06-01,129674.81,109456.734,110189.24
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202407,2024-07-01,129390.37,103486.98,109820.37
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2024,2024,202408,2024-08-01,137288.5,107640.06,117766.95
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202409,2024-09-01,145456.33,106813.45,125906.97
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202410,2024-10-01,139848.11,104560.36,105334.04
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202411,2024-11-01,153109.61,113007.46,111411.71
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2024,202412,2024-12-01,139603.77,106744.52,102028.65
Stay home middle people per truth.,78729931,Katherine Edwards,Bond Group,East Robert,2025,2025,202501,2025-01-01,145650.4,100937.65,105709.234
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202310,2023-10-01,259243.6,261400.89,283814.06
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202311,2023-11-01,276324.97,265694.16,296793.28
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2023,202312,2023-12-01,212039.92,228487.19,234492.88
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202401,2024-01-01,245883.12,242477.19,267375.9
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202402,2024-02-01,238717.92,246824.19,260675.23
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202403,2024-03-01,257947.31,279023.84,279679.88
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202404,2024-04-01,247261.98,272797.0,269103.28
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202405,2024-05-01,242370.75,274668.4,264159.44
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202406,2024-06-01,228263.7,246465.22,250077.84
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202407,2024-07-01,230696.58,247948.31,252498.4
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2024,2024,202408,2024-08-01,235440.62,259701.94,257248.42
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202409,2024-09-01,257186.95,261382.52,278991.84
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202410,2024-10-01,237437.3,254789.1,283814.06
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202411,2024-11-01,254519.33,259082.38,296793.28
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2024,202412,2024-12-01,190233.97,221875.39,234492.88
Threat face seven eye it actually.,11226857,Deborah Banks,Edwards Inc,Robertbury,2025,2025,202501,2025-01-01,224077.33,235865.39,267375.9
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2023,202310,2023-10-01,116224.32,117779.35,119878.45
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2023,202311,2023-11-01,109502.34,114972.3,113156.484
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2023,202312,2023-12-01,111596.81,109477.82,115250.945
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202401,2024-01-01,117848.21,110364.38,121502.35
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202402,2024-02-01,114164.71,115458.88,117818.85
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202403,2024-03-01,106367.22,118379.93,110021.36
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202404,2024-04-01,121397.08,121788.37,125051.22
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202405,2024-05-01,117266.17,115960.98,120920.31
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202406,2024-06-01,116923.43,119695.39,120577.57
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202407,2024-07-01,116822.55,112098.45,120476.69
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2024,2024,202408,2024-08-01,116489.63,119708.75,120143.77
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202409,2024-09-01,110100.48,115135.63,113754.62
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202410,2024-10-01,112570.18,117720.18,119878.45
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202411,2024-11-01,105848.2,114921.15,113156.484
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2024,202412,2024-12-01,107942.67,109433.62,115250.945
News offer dream clear mean inside.,61473375,Stephen Kirk,Contreras and Sons,Antonioburgh,2025,2025,202501,2025-01-01,114194.07,110326.17,121502.35
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202310,2023-10-01,132866.27,127811.68,124460.375
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202311,2023-11-01,136459.39,132191.2,128053.51
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202312,2023-12-01,131401.72,131483.3,122995.836
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202401,2024-01-01,136294.25,120828.94,127888.37
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202402,2024-02-01,131659.3,121233.91,123253.41
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202403,2024-03-01,131264.94,119977.64,122859.055
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202404,2024-04-01,136566.53,124751.445,128160.64
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202405,2024-05-01,143229.42,127625.04,134823.53
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202406,2024-06-01,142185.47,129782.66,133779.58
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202407,2024-07-01,144056.47,130205.28,135650.6
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202408,2024-08-01,151341.17,132908.61,142935.28
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202409,2024-09-01,139100.9,125361.086,130695.016
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202410,2024-10-01,141272.16,127677.98,124460.375
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202411,2024-11-01,144865.28,132073.52,128053.51
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202412,2024-12-01,139807.61,131379.69,122995.836
Town once woman.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2025,202501,2025-01-01,144700.14,120737.73,127888.37
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2023,202310,2023-10-01,156058.64,190227.75,185610.95
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2023,202311,2023-11-01,151412.48,190974.98,194383.88
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2023,202312,2023-12-01,121715.86,149157.94,151354.48
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202401,2024-01-01,130504.086,160028.81,147925.5
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202402,2024-02-01,141618.45,169029.69,167046.19
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202403,2024-03-01,183174.28,209441.97,195990.92
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202404,2024-04-01,183814.8,211783.25,197536.03
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202405,2024-05-01,168736.88,194747.97,184354.28
Him itself information on lawyer.,84297664,Dawn Ortiz,Anderson-Frey,Port Anthonyhaven,2024,2024,202406,2024-06-01,167761.95,186919.11,200211.45
